date,open,high,low,close,adj_close,volume,current_ratio,long-term_debt_to_capital,debt_to_equity_ratio,gross_margin,operating_margin,ebit_margin,ebitda_margin,pre-tax_profit_margin,net_profit_margin,asset_turnover,inventory_turnover_ratio,receiveable_turnover,days_sales_in_receivables,roe_-_return_on_equity,return_on_tangible_equity,roa_-_return_on_assets,roi_-_return_on_investment,book_value_per_share,operating_cash_flow_per_share,free_cash_flow_per_share,is_day_start_market,is_day_end_market,day_of_week,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,ATR_14,ADX_14,CCI_14,ROC_10,RSI_14
2020-03-19,61.8475,63.209999,60.6525,61.195,60.621319,271857200,1.496,0.5318,1.3963,38.3619,22.0414,22.0414,0.0,22.525,19.2907,0.182,10.7807,1.9009,47.3467,14.3436,14.3436,3.5109,6.7154,4.5343,0.7749,0.6684,0,0,4,63.22450039999997,65.71725010000003,69.39149929999994,75.40444980000002,62.91941765245237,65.30019390189658,68.70163442472216,71.85280526075655,4.242742531567034,33.722442164518284,-97.46840756035027,-16.434524794434324,38.75869544425885
2020-03-20,61.794998,62.9575,57.0,57.310001,56.772747,401693200,1.496,0.5318,1.3963,38.3619,22.0414,22.0414,0.0,22.525,19.2907,0.182,10.7807,1.9009,47.3467,14.3436,14.3436,3.5109,6.7154,4.5343,0.7749,0.6684,0,1,5,60.78800059999996,64.22250020000004,68.34387449999994,75.03469980000001,61.049612101634914,63.8474315560972,67.616716955701,71.28249921131513,4.365225207883674,34.683703324616246,-115.43737060697245,-20.686432550254295,35.320786761615196
2020-03-23,57.02,57.125,53.1525,56.092499,55.566658,336752800,1.496,0.5318,1.3963,38.3619,22.0414,22.0414,0.0,22.525,19.2907,0.182,10.7807,1.9009,47.3467,14.3436,14.3436,3.5109,6.7154,4.5343,0.7749,0.6684,1,0,1,59.89599999999996,63.177499800000035,67.42124954999994,74.60839976000001,59.39724106775661,62.43744381862498,66.51917238849137,70.68681292851845,4.350387764463411,36.07701655965335,-138.66727388362662,-15.704254467253808,34.29416865314002
2020-03-24,59.09,61.922501,58.575001,61.720001,61.141407,287531200,1.496,0.5318,1.3963,38.3619,22.0414,22.0414,0.0,22.525,19.2907,0.182,10.7807,1.9009,47.3467,14.3436,14.3436,3.5109,6.7154,4.5343,0.7749,0.6684,0,0,2,59.597000199999954,62.21600000000003,66.90624974999993,74.29114984000002,60.171494378504406,62.306999669784076,66.06210844673029,70.33517324504714,4.4560744955731675,35.704921235094154,-58.77901312009133,-13.478654425999215,42.59896409820107
2020-03-25,62.6875,64.5625,61.075001,61.380001,60.804588,303602000,1.496,0.5318,1.3963,38.3619,22.0414,22.0414,0.0,22.525,19.2907,0.182,10.7807,1.9009,47.3467,14.3436,14.3436,3.5109,6.7154,4.5343,0.7749,0.6684,0,0,3,59.539500399999966,61.46825030000004,66.31712489999992,73.93394990000002,60.574329919002935,62.13845445709606,65.6161934518036,69.98399001975118,4.3868905316036555,34.59042853838043,-27.152665531183434,-10.859379468013785,42.251495903961725
2020-03-26,61.630001,64.669998,61.59,64.610001,64.004311,252087200,1.496,0.5318,1.3963,38.3619,22.0414,22.0414,0.0,22.525,19.2907,0.182,10.7807,1.9009,47.3467,14.3436,14.3436,3.5109,6.7154,4.5343,0.7749,0.6684,0,0,4,60.22250059999997,61.723500500000036,66.12862509999994,73.66274996000001,61.91955361266862,62.58782655580587,65.52036559925087,69.77324535230996,4.308540993631967,33.52470717925812,7.114419694032966,4.113124185040062,46.699409367358555
2020-03-27,63.1875,63.967499,61.762501,61.935001,61.354385,204216800,1.496,0.5318,1.3963,38.3619,22.0414,22.0414,0.0,22.525,19.2907,0.182,10.7807,1.9009,47.3467,14.3436,14.3436,3.5109,6.7154,4.5343,0.7749,0.6684,0,1,5,61.147500599999965,60.967750600000045,65.80837534999993,73.34475000000002,61.92470274177908,62.469131000204804,65.17890230408412,69.46586322084683,4.204180922658255,32.53510877435883,-9.63322446085136,-10.87527287117316,43.69762577884736
2020-03-30,62.685001,63.880001,62.349998,63.702499,63.105312,167976400,1.496,0.5318,1.3963,38.3619,22.0414,22.0414,0.0,22.525,19.2907,0.182,10.7807,1.9009,47.3467,14.3436,14.3436,3.5109,6.7154,4.5343,0.7749,0.6684,1,0,1,62.66950059999997,61.282750300000046,65.25837534999994,73.04260002000001,62.51730149451939,62.693379727440295,65.03829246559992,69.23984893767637,4.042810856754094,31.616195969809493,25.90775747744558,5.202092227336874,46.16021045511895
2020-03-31,63.900002,65.622498,63.0,63.572498,62.976532,197002000,1.496,0.5318,1.3963,38.3619,22.0414,22.0414,0.0,22.525,19.2907,0.182,10.7807,1.9009,47.3467,14.3436,14.3436,3.5109,6.7154,4.5343,0.7749,0.6684,0,0,2,63.03999999999998,61.31850010000004,64.82050014999994,72.72039992,62.86903366301293,62.85321941336024,64.89869299268564,69.0175998812969,3.941359938414515,30.18308634773155,71.08778159124196,0.565527169184521,46.00084188028431
2020-04-01,61.625,62.18,59.782501,60.227501,59.662895,176218400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,3,62.80949999999998,61.17450020000003,64.04762529999995,72.34209990000001,61.98852277534195,62.37581606547656,64.45381756481082,68.67289012124604,3.9305482999563353,29.603236854919725,-42.97438211848957,-2.3351019580816534,41.98427257844003
2020-04-02,60.084999,61.287498,59.224998,61.232498,60.65847,165934000,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,4,62.13399939999998,61.17825000000003,63.447750049999954,71.9782498,61.73651451689463,62.16794005357173,64.14702522530503,68.38111003805992,3.7971162785308827,29.185590081904383,-35.68330397914821,0.06127624805947196,43.57827708410243
2020-04-03,60.700001,61.424999,59.7425,60.352501,59.786724,129880000,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,1,5,61.81749939999999,61.482500000000016,62.852500099999965,71.58914976,61.27517667792975,61.8378602256496,63.78564196575217,68.06626262480266,3.646072187207248,28.747123321926384,-34.18586256128591,5.30884653099204,42.47773596542389
2020-04-06,62.724998,65.777496,62.345001,65.6175,65.002357,201820400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,1,0,1,62.200499599999986,62.435000100000025,62.80624994999997,71.30994978,62.7226177852865,62.52506745734967,63.96010463568054,67.97023271794765,3.7731381024067305,26.903730081090846,121.88601874859805,16.98088188226381,50.52779826078915
2020-04-07,67.699997,67.925003,64.75,64.857498,64.249489,202887200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,2,62.45749959999999,62.74874980000002,62.48237489999998,71.06234968,63.434244523524335,62.94914573783155,64.04557067037763,67.84816468979284,3.7304141665205357,25.359496895394265,137.34134951099404,5.08343640499942,49.45195777098573
2020-04-08,65.684998,66.842499,65.307503,66.517502,65.893929,168895200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,3,63.715499799999996,63.26249990000002,62.36537509999997,70.8042497,64.46199701568288,63.59793778549854,64.28099270177023,67.79598183921273,3.605741797483354,23.92556608010458,122.79525266749256,8.369991717660596,51.86284561412325
2020-04-09,67.175003,67.517502,66.175003,66.997498,66.369415,161834800,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,4,64.8684998,63.501249600000016,62.61237504999997,70.52249968,65.30716401045525,64.21603964268061,64.53970749207782,67.7646687474789,3.444081597663114,22.78551581424574,124.55418182165073,3.6952437131211324,52.567317268105626
2020-04-13,67.077499,68.425003,66.457497,68.3125,67.672096,131022800,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,1,0,1,66.46049959999999,64.13899950000003,62.553375049999964,70.26939970000001,66.30894267363684,64.96085061673868,64.8990210642609,67.78615232600913,3.3386119121157485,21.985653396173827,138.3351555805092,10.297083873462753,54.530569512340755
2020-04-14,70.0,72.0625,69.512497,71.762497,71.089745,194994800,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,2,67.68949899999998,64.94499930000002,63.11387479999996,70.15709960000001,68.12679411575789,66.19751359551347,65.55268543909318,67.94208741126367,3.3679967755360525,22.1600733370399,191.36440609327337,12.652561715043543,59.29119242909184
2020-04-15,70.599998,71.582497,70.157501,71.107498,70.440895,131154400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,3,68.93949899999998,65.69849930000001,63.50849969999997,70.03594954,69.12036207717193,67.09023803269284,66.08171520679859,68.06622115984156,3.242068148712049,22.322034710701253,146.00322453690805,11.852609598572016,58.04856101224396
2020-04-16,71.845001,72.050003,70.587502,71.672501,71.000603,157125200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,4,69.9704988,66.84299930000002,64.00874974999996,69.87514952000001,69.97107505144795,67.92337675402142,66.6141709966273,68.20764389867131,3.114956209518332,22.58680542256502,127.04501219507036,19.00294684317054,58.849721864655805
2020-04-17,71.172501,71.737503,69.214996,70.699997,70.037216,215250000,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,1,5,70.7109986,67.78974920000003,64.48399959999998,69.68189940000002,70.21404903429864,68.4282167987448,67.00329728266279,68.30538323597831,3.072638408838451,22.267467184755994,93.03737919385223,15.46155931773352,56.8376911268422
2020-04-20,69.487503,70.419998,69.212502,69.232498,68.583473,130015200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,1,0,1,70.8949982,68.67774890000003,65.08012444999997,69.44049940000002,69.8868653561991,68.57444974442757,67.21560211288538,68.34174067770465,2.9594138796357043,21.969902361691606,63.90643189366793,14.713552633054938,53.84601311014007
2020-04-21,69.07,69.3125,66.357498,67.092499,66.463539,180991600,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,2,69.9609986,68.82524880000003,65.63012444999997,69.18219938000001,68.95540990413274,68.30500415453164,67.20387800689629,68.29275080799074,2.9590987453760107,20.58403624508222,18.013278564424745,2.2478744237436565,49.73489400513637
2020-04-22,68.402496,69.474998,68.050003,69.025002,68.377922,116862400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,3,69.54449939999999,69.24199920000002,65.99537449999998,68.95494948000001,68.97860726942183,68.4359128537077,67.37731838719188,68.32146654101071,2.917913049277724,19.352819498357825,37.03848748827303,6.425631775064766,53.20912702885893
2020-04-23,68.967499,70.4375,68.717499,68.7575,68.112923,124814400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,4,68.96149919999999,69.46599900000001,66.36424944999997,68.73204956000001,68.90490484628121,68.49438324394266,67.50876425507836,68.33856589234362,2.8323479029007435,18.544648750493703,39.15919779795057,3.3675317512675162,52.666479078784214
2020-04-24,69.300003,70.752502,69.25,70.7425,70.079315,126161200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,1,5,68.9699998,69.84049920000002,66.67087439999997,68.51089950000001,69.51743656418748,68.90313174504399,67.81673908792804,68.43283781813408,2.772537481264977,17.904688005715858,57.94349200003959,5.589763964021488,56.23339637574827
2020-04-27,70.449997,71.135002,69.987503,70.792503,70.128853,117087600,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,1,0,1,69.28200079999999,70.08849950000003,67.11374949999997,68.30239958000001,69.94245870945832,69.24665379139962,68.10014517479203,68.52537370761901,2.6564633040317642,17.449429122790683,64.76409574238755,3.6303795059469346,56.322685874860326
2020-04-28,71.269997,71.457497,69.550003,69.644997,68.992119,112004800,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,2,69.7925004,69.87674950000002,67.41087439999998,68.07054946000001,69.84330480630555,69.31907982932697,68.24727392004993,68.56928050339866,2.6029654966009237,16.82095319991542,40.09634230093068,-2.950705575364798,53.619215685057554
2020-04-29,71.182503,72.417503,70.972504,71.932503,71.258163,137280800,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,3,70.3740006,69.95925000000003,67.82887464999997,67.91419952000001,70.5397042042037,69.79424767854024,68.59824811814042,68.70117158169676,2.615075532558,16.612663176588732,107.11818107204765,1.16022223141643,57.95207653121803
2020-04-30,72.489998,73.6325,72.087502,73.449997,72.761436,183064000,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,4,71.3125,70.13699960000001,68.48999944999997,67.76509948000002,71.50980180280247,70.45892937335111,69.06031944022229,68.88740002947335,2.5497127802324284,16.86629950465607,165.3279976784858,2.4800250796326972,60.58278097105235
2020-05-01,71.5625,74.75,71.462502,72.267502,71.590034,240616800,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,1,5,71.6175004,70.29375010000003,69.04174964999996,67.60894958000002,71.76236853520165,70.78776076001455,69.36576539829636,69.01995304792538,2.6024117245015406,17.48485315756827,135.80219649914562,2.217121734814209,57.560670320820996
2020-05-04,72.292503,73.422501,71.580002,73.290001,72.602936,133568000,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,1,0,1,72.11699999999999,70.69950040000002,69.68862464999997,67.50949966000002,72.2715793568011,71.242713530921,69.73950212226814,69.18740590879105,2.5481322441800023,18.059224406701027,111.95540852913601,5.860691318692557,59.44457272251803
2020-05-05,73.764999,75.25,73.614998,74.389999,73.692627,147751200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,2,73.0660004,71.42925040000003,70.12724959999996,67.50639968000002,72.9777192378674,71.81494725257173,70.18240658681403,69.39142916726983,2.5061227267385733,19.19366637212864,153.01541697808563,10.876774764344365,61.42825823520409
2020-05-06,75.114998,75.809998,74.717499,75.157501,74.452927,142333600,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,3,73.71099999999998,72.04250030000003,70.64224974999995,67.56914976000002,73.70431315857827,72.42268429755869,70.65622510235555,69.61754963129847,2.4285424605429604,20.416699405707686,146.7448156130667,8.884460445216646,62.7956406016583
2020-05-07,75.805,76.292503,75.4925,75.934998,75.223137,115215200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,4,74.20800019999999,72.76025010000004,71.11312454999995,67.62459976000002,74.44787477238552,73.06128678891166,71.15896537832168,69.86529270458088,2.33614671336132,21.699209347862443,136.1254510608902,10.438858306366573,64.18092511439633
2020-05-08,76.410004,77.587502,76.072502,77.532501,77.01358,133838400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,1,5,75.261,73.43925020000003,71.63987469999995,67.80764984000002,75.47608351492367,73.87423482729136,71.76596877086247,70.16596753969536,2.2873150909783697,23.265772524671075,140.93705887404747,9.598192034491282,66.90741264382379
2020-05-11,77.025002,79.262497,76.809998,78.752502,78.22541,145946400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,1,0,1,76.35350019999998,74.23525010000003,72.16187479999995,68.01589996000001,76.56822300994912,74.76119249505656,72.43135288792318,70.50269438127593,2.299113941622772,25.148203659543533,151.51604086201542,11.244127079388644,68.8570426033946
2020-05-12,79.457497,79.922501,77.727501,77.852501,77.331436,162301200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,2,77.04600059999999,75.05600050000002,72.46637499999996,68.07890000000002,76.99631567329942,75.32324858686447,72.94765270812097,70.79092209181412,2.291677231506859,27.051411550038928,128.31937608019362,11.784771848005104,65.77831206489554
2020-05-13,78.037498,78.987503,75.802498,76.912498,76.39772,200622400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,3,77.397,75.55400000000003,72.75662499999996,68.17054992000001,76.96837644886628,75.61220302561638,73.32525702163326,71.03098389213514,2.355486357827798,27.52487206107859,81.90493739504434,6.923149886776492,62.62862696973258
2020-05-14,76.127502,77.447502,75.3825,77.385002,76.867065,158929200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,4,77.68700079999999,75.94750050000002,73.04225004999995,68.20455000000001,77.10725163257752,75.93453011186794,73.71189940052534,71.28016107283572,2.334737475125813,27.70409430466677,59.53254855453061,5.357393003024913,63.572841414344296
2020-05-15,75.087502,76.974998,75.052498,76.927498,76.412621,166348400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,1,5,77.5660002,76.41350010000002,73.35362509999996,68.2784999,77.04733375505168,76.11506972789195,74.0181468861896,71.50162526605786,2.334577941188255,27.661002367063553,40.07960965447822,6.448259412647195,61.94097826477297
2020-05-18,78.292503,79.125,77.580002,78.739998,78.212997,135178400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,1,0,1,77.56349940000001,76.95849980000003,73.82900009999994,68.40814986000001,77.61155517003445,76.59232941372977,74.46784699226679,71.7854830203301,2.3247868025319507,28.332487863632526,98.33422365859353,7.436208112481801,65.69765422765101
2020-05-19,78.7575,79.629997,78.252502,78.285004,77.76104,101729600,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,2,77.65,77.34800030000002,74.38862534999996,68.64299987999999,77.8360381133563,76.90008842941526,74.83138575490804,72.04036619600343,2.257123102351097,29.106201051325172,97.8781915726592,5.235925598009472,63.99011249610054
2020-05-20,79.169998,79.879997,79.129997,79.807503,79.273354,111504800,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,3,78.22900100000001,77.81300050000002,74.92775039999995,68.81244996,78.49319307557086,77.42870926043067,75.30530168301203,72.34495979616015,2.2098280950403044,29.90069133138807,117.7439291372272,6.187009863459947,67.07398662340397
2020-05-21,79.665001,80.222504,78.967499,79.212502,78.682327,102688800,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,4,78.59450100000001,78.14075090000003,75.45050049999995,69.01955004,78.73296271704724,77.75303521307964,75.67741599891565,72.61427517670289,2.1416264453945684,30.745888510425512,103.07359424878989,4.316196860899391,64.74054680294711
2020-05-22,78.942497,79.807503,78.837502,79.722504,79.188927,81803200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,1,5,79.15350220000002,78.35975120000002,75.89950069999995,69.37285014,79.06280981136483,78.11112044706516,76.0626624752094,72.89302924820474,2.0579389135806703,31.42762427943984,91.71105762435987,2.8246257656515006,65.83760498781538
2020-05-26,80.875,81.059998,79.125,79.182503,78.652542,125522000,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,2,79.24200320000001,78.4027513,76.31900069999996,69.5666502,79.10270754090989,78.30591727487149,76.35979014423707,73.1396752776869,2.0491574197534788,32.46823010234586,97.35968613959567,0.5460156681752037,63.58183650160243
2020-05-27,79.035004,79.677498,78.272499,79.527496,78.995224,112945200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,3,79.4905016,78.57025080000003,76.81312564999995,69.94615008,79.24430369393993,78.52802249762213,76.66147641621448,73.39017805111095,2.003146104056802,32.751863232718,58.40928885289672,2.151497997476026,64.42056226643669
2020-05-28,79.192497,80.860001,78.907501,79.5625,79.029984,133560800,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,4,79.441501,78.83525100000001,77.19462549999994,70.27310007999999,79.35036912929328,78.71610931623628,76.937764376575,73.63222989224386,1.9995285251956019,33.419642848426996,90.65111098376319,3.445476442593254,64.5098725723619
2020-05-29,79.8125,80.287498,79.1175,79.485001,78.953018,153532400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,1,5,79.4960008,79.04525090000001,77.49637569999996,70.6294501,79.39524641952886,78.85590780419332,77.18035834071071,73.86175032784213,1.9402763448244869,34.039723920156774,71.44825625075686,2.7137028438662947,64.12607672306106
2020-06-01,79.4375,80.587502,79.302498,80.462502,79.923965,80791200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,1,0,1,79.64400040000001,79.39875130000001,77.90612569999996,71.01480013999999,79.7509982796859,79.14801583979454,77.49294345111922,74.12060333459343,1.8934711773370234,34.72113651024626,92.53360405673625,4.595241093113422,66.80838259553308
2020-06-02,80.1875,80.860001,79.732498,80.834999,80.293968,87642800,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,2,79.9744996,79.60825140000001,78.28337559999996,71.48530009999999,80.11233185312393,79.45474005074098,77.81123445577452,74.38391296853094,1.8387591646700925,35.452103320505,101.2844150739571,2.6606566588939895,67.79653135561924
2020-06-03,81.165001,81.550003,80.574997,81.279999,80.735992,104491200,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,3,80.3250002,79.90775090000002,78.62787559999995,71.9890501,80.50155423541595,79.78660531424262,78.141592983796,74.65434771486305,1.7770625100508006,36.375897723646176,136.31986037459842,3.825758251222666,68.98447270199833
2020-06-04,81.097504,81.404999,80.195,80.580002,80.04068,87560400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,0,4,80.5285006,79.98500080000002,78.89900064999996,72.36625011999999,80.5277034902773,79.9308592571076,78.37382241391067,74.88672631428018,1.7365579736186014,36.85591036545305,108.14967682442953,0.9679528502476664,64.92715012327899
2020-06-05,80.837502,82.9375,80.807503,82.875,82.320328,137250400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,0,1,5,81.2065004,80.35125060000003,79.24600074999996,72.79615009999999,81.31013566018487,80.46615757399712,78.80250599353823,75.19999194901429,1.7809108326458447,37.846520292587506,209.75428564484082,4.623636304279333,70.95808058335342
2020-06-08,82.5625,83.400002,81.830002,83.364998,82.807037,95654400,1.4695,0.5654,1.5595,37.9995,21.9335,21.9335,0.0,22.0106,18.854,0.1881,9.3024,1.8608,48.3664,15.5682,15.5682,3.546,6.7655,4.2182,0.9626,0.8701,1,0,1,81.78699959999999,80.71550000000003,79.53762559999997,73.17125003999999,81.99508977345658,80.99321946963401,79.23702904177269,75.52018826473922,1.765845773171142,38.91332223389254,195.95111514014025,4.568965871919928,72.06265523161764
